WindSpeed_080m,WindSpeed_100m,WindSpeed_120m,WindDirection_080m,WindDirection_100m,WindDirection_120m,Temperature_080m,Temperature_100m,Temperature_120m,SpecificHumidity_100m,TurbulentKineticEnergy_100m,GlobalHorizontalIrradiance,SurfacePressure,Wind_Regression_Exponent,Wind_Regression_Initial_Value,Extraterrestrial_Irradiance,Global_Horizontal_Irradiance,Direct_Normal_Irradiance,Diffuse_Horizontal_Irradiance,Temperature,Wind_Direction_Ground,Wind_Speed_Ground,Albedo,Wind Output (kWh),Useable Wind Output (kWh),Wind Curtailment (kWh),Total Wind Output (kWh),Solar Output (kWh),Useable Solar Output (kWh),Solar Curtailment (kWh),Total Solar Output (kWh),Load (kWh)
2.85,2.8666666666666667,2.9666666666666663,305.6666666666667,305.3333333333333,306.1666666666667,-19.766666666666673,-19.983333333333334,-20.200000000000006,0.0005183333333333334,0.26666666666666666,123.61666666666667,994.1188333333333,0.09626736954480687,0.6206182875467351,0.0,0.0,0.0,0.0,-15.3,260,4.2,0.6000000000000001,0.0,0.0,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,1059.142454462723
3.6,3.65,3.8,305.5,305.0,305.1666666666667,-19.433333333333334,-19.6,-19.816666666666666,0.000545,0.11666666666666665,30.683333333333334,994.2179999999997,0.13071276284017,0.7033781601327148,0.0,0.0,0.0,0.0,-15.4,260,3.9,0.6000000000000001,17.75708997961303,17.75708997961303,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,1027.5024091697896
4.4,4.533333333333333,4.683333333333335,301.6666666666667,301.5,301.6666666666667,-19.433333333333334,-19.6,-19.78333333333333,0.0005616666666666666,0.03333333333333333,0.0,994.4083333333333,0.15317008996028872,0.8090672885573588,0.0,0.0,0.0,0.0,-15.1,250,3.6,0.6000000000000001,42.70533866521632,42.70533866521632,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,1003.4157328348036
5.283333333333332,5.533333333333334,5.75,299.8333333333333,299.8333333333333,300.8333333333333,-19.65,-19.8,-19.933333333333334,0.0005766666666666668,0.1,0.0,994.6941666666668,0.20869686375406435,0.7499377235930272,0.0,0.0,0.0,0.0,-14.6,240,3.6,0.6000000000000001,63.089457690090455,63.089457690090455,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,990.753487304008
5.966666666666668,6.283333333333334,6.633333333333334,300.8333333333333,301.1666666666667,302.1666666666667,-19.866666666666667,-19.983333333333334,-20.08333333333333,0.0006,0.1,0.0,995.0563333333333,0.2601430003186138,0.6442692270393411,0.0,0.0,0.0,0.0,-13.7,230,3.6,0.6000000000000001,84.59108984323424,84.59108984323424,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,973.0204719689136
6.566666666666667,7.033333333333334,7.516666666666667,303.8333333333333,304.5,305.5,-19.9,-20.016666666666666,-20.1,0.000625,0.2,0.0,995.47,0.3322968213412605,0.42416821719068665,0.0,0.0,0.0,0.0,-12.6,220,3.9,0.6000000000000001,100.06916507331866,100.06916507331866,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,953.2875143483163
7.05,7.666666666666668,8.25,306.5,307.5,308.5,-19.950000000000006,-20.03333333333333,-20.08333333333333,0.0006366666666666668,0.25,0.0,995.985,0.387229960972045,0.2553835432024352,0.0,0.0,0.0,0.0,-11.7,220,4.2,0.6000000000000001,113.36862111612479,113.36862111612479,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,933.0963208017903
6.966666666666666,7.649999999999999,8.266666666666667,308.6666666666667,309.6666666666667,310.6666666666667,-19.75,-19.816666666666666,-19.9,0.00065,0.3,0.0,996.4860000000001,0.4218733879563379,0.0922997834467929,0.0,0.0,0.0,0.0,-11.3,220,4.2,0.6000000000000001,104.90266299634068,104.90266299634068,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,907.6925564459433
6.9833333333333325,7.633333333333334,8.25,307.3333333333333,308.1666666666667,309.1666666666667,-19.55,-19.7,-19.8,0.00066,0.3499999999999999,0.0,996.9473333333334,0.41064893148652587,0.14323434660025236,0.0,0.0,0.0,0.0,-11.6,220,4.2,0.6000000000000001,106.7131965501388,106.7131965501388,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,889.5532126036636
6.7333333333333325,7.333333333333332,7.866666666666667,307.3333333333333,308.0,309.0,-19.5,-19.7,-19.8,0.00066,0.4,0.0,997.3373333333333,0.38362651486732496,0.22593304560529395,0.0,0.0,0.0,0.0,-12.5,220,3.9,0.6000000000000001,100.75285589600406,100.75285589600406,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,890.3698969744928
