WindSpeed_080m,WindSpeed_100m,WindSpeed_120m,WindDirection_080m,WindDirection_100m,WindDirection_120m,Temperature_080m,Temperature_100m,Temperature_120m,SpecificHumidity_100m,TurbulentKineticEnergy_100m,GlobalHorizontalIrradiance,SurfacePressure,Wind_Regression_Exponent,Wind_Regression_Initial_Value,Extraterrestrial_Irradiance,Global_Horizontal_Irradiance,Direct_Normal_Irradiance,Diffuse_Horizontal_Irradiance,Temperature,Wind_Direction_Ground,Wind_Speed_Ground,Albedo,Wind Output (kWh),Useable Wind Output (kWh),Wind Curtailment (kWh),Total Wind Output (kWh),Solar Output (kWh),Useable Solar Output (kWh),Solar Curtailment (kWh),Total Solar Output (kWh),Load (kWh)
7.666666666666668,8.183333333333332,8.633333333333333,278.8333333333333,281.5,284.3333333333333,-25.633333333333336,-25.6,-25.53333333333333,0.0003533333333333334,0.1,0.0,1016.3016666666666,0.2928482676481174,0.7535728298913087,0.0,0.0,0.0,0.0,-23.3,350,9.7,0.6000000000000001,273.4313136314489,273.4313136314489,0.0,3413270.072586588,,,,,2156.8672555705184
7.899999999999999,8.416666666666666,8.799999999999997,291.6666666666667,295.0,297.8333333333333,-24.966666666666665,-24.9,-24.9,0.00037666666666666653,0.1,0.0,1015.9933333333332,0.2667428026911313,0.8991764381332876,0.0,0.0,0.0,0.0,-23.8,350,8.9,0.6000000000000001,304.239588336001,304.239588336001,0.0,3413270.072586588,,,,,2154.94410066712
8.233333333333333,8.733333333333333,9.116666666666667,305.3333333333333,307.6666666666667,310.1666666666667,-24.75,-24.75,-24.83333333333334,0.0003816666666666667,0.1,0.0,1015.9266666666666,0.2518224550328886,1.0055554753015727,0.0,0.0,0.0,0.0,-24.3,340,9.2,0.6000000000000001,344.7013131823455,344.7013131823455,0.0,3413270.072586588,,,,,2111.41205044054
8.6,9.250000000000002,9.716666666666667,313.3333333333333,315.1666666666667,316.5,-25.0,-25.03333333333333,-25.1,0.0003783333333333334,0.1,0.0,1015.9616666666667,0.3020237320121033,0.8299818438921289,0.0,0.0,0.0,0.0,-24.9,350,8.9,0.6000000000000001,380.42653873007055,380.42653873007055,0.0,3413270.072586588,,,,,2036.769915466365
9.7,10.4,10.966666666666667,317.3333333333333,318.5,319.5,-25.48333333333333,-25.58333333333333,-25.68333333333333,0.00035499999999999996,0.16666666666666666,0.0,1016.095,0.3030525918944201,0.9447789963565814,0.0,0.0,0.0,0.0,-25.5,0,8.9,0.6000000000000001,540.2329700256377,540.2329700256377,0.0,3413270.072586588,,,,,1998.6459571155606
10.483333333333334,11.166666666666664,11.716666666666665,322.3333333333333,323.5,324.5,-26.3,-26.366666666666664,-26.45,0.0003266666666666667,0.2,0.0,1016.345,0.2746353344265189,1.1469053246624072,0.0,0.0,0.0,0.0,-26.0,350,7.8,0.6000000000000001,666.3724973278191,666.3724973278191,0.0,3413270.072586588,,,,,1992.7696538559326
10.766666666666666,11.4,11.916666666666664,326.3333333333333,327.3333333333333,328.5,-26.899999999999995,-27.03333333333333,-27.16666666666667,0.0003083333333333333,0.3,0.0,1016.655,0.25050380806802697,1.2791314457796772,0.0,0.0,0.0,0.0,-25.0,350,9.2,0.6000000000000001,701.7022472956702,701.7022472956702,0.0,3413270.072586588,,,,,2008.104383250312
11.433333333333332,12.05,12.583333333333336,328.3333333333333,329.1666666666667,330.1666666666667,-27.71666666666667,-27.85,-28.03333333333333,0.00028499999999999993,0.3833333333333333,0.0,1017.08,0.2363356777835253,1.4008401848562853,0.0,0.0,0.0,0.0,-24.2,350,7.8,0.6000000000000001,754.1591301355675,754.1591301355675,0.0,3413270.072586588,,,,,2028.4691694999008
11.85,12.366666666666667,12.866666666666667,330.1666666666667,330.6666666666667,331.5,-28.7,-28.883333333333336,-29.08333333333333,0.00026000000000000003,0.4833333333333333,0.0,1017.51,0.20257395525952634,1.5838597971880262,0.0,0.0,0.0,0.0,-23.9,340,8.9,0.6000000000000001,773.3922147917187,773.3922147917187,0.0,3413270.072586588,,,,,2043.43586096756
12.166666666666664,12.683333333333332,13.183333333333332,330.5,331.0,332.0,-29.78333333333333,-29.91666666666667,-30.099999999999994,0.0002316666666666667,0.5,0.0,1017.94,0.19750403138757786,1.6324618835723057,0.2777777777777778,0.0,0.0,0.0,-27.2,350,10.3,0.6000000000000001,785.0942265691317,785.0942265691317,0.0,3413270.072586588,,,,,2042.5454722562272
12.433333333333335,13.0,13.583333333333336,331.5,332.1666666666667,333.1666666666667,-30.58333333333333,-30.71666666666667,-30.85,0.00021333333333333336,0.5,0.0,1018.3,0.21749632596486065,1.5660765975342332,43.055555555555564,20.0,135.83333333333334,11.111111111111109,-29.2,350,9.7,0.6000000000000001,791.2370997397361,791.2370997397361,0.0,3413270.072586588,,,,,2067.098488636297
12.6,13.2,13.783333333333333,332.8333333333333,333.0,334.3333333333333,-31.266666666666666,-31.38333333333333,-31.53333333333333,0.0002,0.4,0.0,1018.7533333333333,0.22090839183325414,1.5648098259323373,90.0,51.111111111111114,420.5555555555555,23.61111111111111,-30.2,340,11.4,0.6000000000000001,796.3927184703783,796.3927184703783,0.0,3413270.072586588,,,,,2170.9204011641723
12.266666666666666,12.866666666666667,13.5,333.0,333.5,334.6666666666667,-31.85,-31.96666666666667,-32.11666666666667,0.0001866666666666667,0.5,0.0,1019.2466666666666,0.2354620411279365,1.4735996482345544,98.05555555555556,52.5,382.22222222222223,25.555555555555557,-31.0,350,12.8,0.6000000000000001,785.0289865443744,785.0289865443744,0.0,3413270.072586588,,,,,2223.015569692501
