Hour,Diesel,Sim_Load
193,,397.3516885855441
194,,385.7199643589671
195,,378.7769488258573
196,,373.7533456636593
197,,378.0381704708532
198,,387.18276222070887
199,,407.5473351915506
200,,436.4064068942067
201,,452.81245856868327
202,,465.45635204667997
203,,498.28150100209564
204,,495.21452970713284
205,,480.05650621036074
206,,485.4688786604463
207,,507.0904012756618
208,,529.8500939598678
209,,534.1353475813744
210,,523.2616470029553
211,,501.21514713003234
212,,487.4837586463073
213,,473.28941111930686
214,,457.95975883035084
215,,434.9708083369185
216,,414.463186705894
217,,397.24983262513285
218,,386.55265919040625
219,,379.16535555299816
220,,373.4075568067597
221,,375.6369498560086
222,,383.0387970036551
223,,401.249297530376
224,,424.99705887902354
225,,442.1706045857191
226,,457.6548125375483
227,,485.7419533121682
228,,488.76364177022066
229,,478.4556512599429
230,,484.3509389272969
231,,505.37688115875574
232,,529.4097071926028
233,,536.6754429495917
234,,526.74714284976
235,,505.74627065479007
236,,492.1145960114145
237,,478.3970622822183
238,,462.132626880964
239,,441.74419311118214
240,,424.04164695258083
241,,405.9865687500634
242,,392.82772749936714
243,,383.8684342667456
244,,378.64264801567447
245,,380.9198994969536
246,,386.2792869336285
247,,399.71865396309516
248,,419.7802814000417
249,,432.4506916836705
250,,446.325347884268
251,,473.73720838756026
252,,473.62085409320326
253,,466.19982769145025
254,,473.226033732434
255,,493.51850568093136
256,,514.7853278879951
257,,521.6120628573932
258,,509.7027395520124
259,,490.27184854533346
260,,478.5792199660145
261,,467.1861443543425
262,,453.3404956729217
263,,432.77010418764246
264,,414.61434767094426
265,,397.66033104359093
266,,387.52490382898435
267,,380.1672382681792
268,,374.39375044296355
269,,374.69214480799974
270,,379.4682389549142
271,,394.175346799417
272,,410.77751422958994
273,,421.72772664844575
274,,442.6859945807661
275,,469.4829684089061
276,,470.6818552465804
277,,462.2904670753622
278,,469.80081044735005
279,,489.03332378369146
280,,510.7645642786093
281,,520.8881875385097
282,,508.3680294676608
283,,485.42548819032004
284,,476.7720804849962
285,,465.82045023224896
286,,446.9862694937492
287,,425.1122403692756
288,,406.4364209575639
289,,388.6715347694676
290,,377.5176458811984
291,,370.5764431037711
292,,365.4168291842053
293,,366.0609133635811
294,,374.2850569094585
295,,391.1689243190243
296,,413.0678619883456
297,,421.19638486628634
298,,435.02589984404557
299,,463.91983590561733
300,,467.2035058863197
301,,453.85826238660485
302,,457.8242693176812
303,,479.6473510505847
304,,499.9283754812488
305,,511.36599390514044
306,,499.2427922573847
307,,477.2244911258922
308,,468.4475160303605
309,,457.9077227393275
310,,442.5747692626976
311,,422.1591019969757
312,,401.3917493583354
313,,382.79143794149695
314,,372.0177790205087
315,,362.80173642112607
316,,359.2973285753491
317,,361.6907974038708
318,,372.29724248256645
319,,396.6397022144287
320,,429.9698963424948
321,,444.94944196689926
322,,457.85642410761545
323,,488.99303004217404
324,,485.91901535477626
325,,468.24112279090974
326,,478.34463420911226
327,,492.9827184276697
328,,519.7687810954271
329,,531.6907648349379
330,,524.6443907183567
331,,496.3001281101189
332,,486.5801847997265
333,,478.6946373527911
334,,453.0978576935672
335,,429.6813173046356
336,,407.52692429846996
337,,388.7676035873568
338,,379.68228610945437
339,,374.17714150166785
340,,367.9996199503713
341,,371.7477014930983
342,,384.8146034025633
343,,407.30343848509176
344,,446.5167989130522
345,,455.9388193639793
346,,468.715011122655
347,,499.94161484773645
348,,497.70182333628736
349,,479.611428276694
350,,484.6969070807489
351,,502.4676595835263
352,,531.8353966340053
353,,545.2735016505695
354,,537.2629170104518
355,,511.01700312731055
356,,496.4944395365152
357,,484.4640201148787
358,,465.48649876416
359,,441.97328706987633
360,,415.2937526854794
361,,396.68979107054287
362,,389.67594546640794
363,,383.1132629998272
364,,381.1152898066179
365,,384.19446748178143
366,,396.9182617243232
367,,420.0256382922215
368,,450.62082028424334
369,,464.07910886151586
370,,477.7161513636236
371,,501.82231545576326
372,,495.3893164885212
373,,481.0911231605816
374,,488.994072092204
375,,504.60978489116343
376,,531.0744934070086
377,,542.549851730681
378,,529.8274239529371
379,,504.054102951168
380,,493.69756251741245
381,,485.9577866393223
382,,463.0084070954231
383,,438.8966531914884
384,,416.41181069632205
385,,400.5590312092528
386,,391.2866034087834
387,,384.67729651174216
388,,380.4010549753577
389,,383.1489505263533
390,,393.5157171338535
391,,412.9771512554732
392,,437.74708512743945
393,,452.40199583112474
394,,468.06889454907525
395,,496.8911430802986
396,,498.0371462630396
397,,485.0087000381435
398,,491.68357676198656
399,,508.2074834734468
400,,535.0807061262301
401,,548.6725869828056
402,,537.104064828686
403,,517.0075511169545
404,,500.4439226147247
405,,489.79283354523125
406,,474.5461885836077
407,,446.55589783087623
408,,423.4566232905302
409,,407.15475394175667
410,,396.48076263519107
411,,389.3957160794456
412,,385.0786097302
413,,387.9339724633232
414,,396.6091400377917
415,,411.80766123307444
416,,430.0320770378087
417,,442.17554151359957
418,,456.6956786046541
419,,486.6072304644865
420,,490.85351625464637
421,,479.4686339460698
422,,477.977556797632
423,,492.1459741762593
424,,521.2090141448089
425,,533.056469292774
426,,523.4907025331245
427,,503.7216018289204
428,,488.35474418820513
429,,478.78532147707534
430,,463.9408071854185
431,,442.01661341848575
432,,421.9823115667034
433,,404.1896688966791
434,,394.5713057608247
435,,387.99290800575744
436,,382.97655642197276
437,,384.209635733528
438,,391.1129150707613
439,,404.8173680417759
440,,421.7184701894831
441,,433.49383877412157
442,,451.3170812115873
443,,478.2005309441249
444,,479.96035168953057
445,,464.97688446852555
446,,474.56249722195713
447,,490.6997703375874
448,,519.2109319593499
449,,529.9309482414401
450,,516.1207863741846
451,,496.17435868664995
452,,484.90031360127375
453,,475.4592203494493
454,,459.7977428267728
455,,437.88620168354447
456,,415.08276901120166
457,,397.373866783801
458,,388.45808868388986
459,,380.9094117642076
460,,377.8262258102867
461,,380.7745828143741
462,,388.3867910861089
463,,409.6881488517693
464,,432.4199007580279
465,,441.67019190424446
466,,454.7612643626496
467,,485.570916440294
468,,482.8566379410003
469,,464.0768980273458
470,,468.70639370477085
471,,486.81459663090567
472,,515.2680924507632
473,,526.2334447319968
474,,519.4549295586281
475,,498.368949659806
476,,487.1012335497084
477,,475.7862255712432
478,,459.83118085919557
479,,437.1136238828311
480,,414.00505371080743
481,,397.6895518963216
482,,387.8327699337364
483,,378.48760541784776
484,,376.77520304488525
485,,379.5988810708609
486,,391.8526636671886
487,,418.0569365250136
488,,449.2947610686272
489,,463.9677586633528
490,,475.8601476700839
491,,502.35888924645695
492,,496.5579777885338
493,,479.6473212916853
494,,485.8877029670489
495,,500.06214134231664
496,,531.7722194076462
497,,543.6653478127115
498,,533.1403670737793
499,,512.5811131077568
500,,499.8706371828274
501,,489.97007658872093
502,,469.9816205191166
503,,439.02690814157876
504,,416.48458970877516
505,,399.1038270980412
506,,389.2117635419833
507,,380.5227574977424
508,,377.58782353492785
509,,379.751286138821
510,,389.301688458027
511,,415.8108120614582
512,,445.2361067677855
513,,459.35078808180737
514,,470.1431728708134
515,,497.75361450522297
516,,495.10168234646324
517,,475.45424720512216
518,,481.8225407951491
519,,496.13637476777933
520,,527.4100300901323
521,,542.7858845621178
522,,534.9952533116344
523,,511.83089683669044
524,,496.9404477908994
525,,481.06839022752246
526,,463.19994329624507
527,,435.72237320176816
528,,414.57849769733696
529,,395.90155046578207
530,,388.62346184218165
531,,381.7907870973975
532,,377.115224030553
533,,381.5596312648561
534,,392.50314999953764
535,,415.36339012525855
536,,444.19904390885847
537,,458.88085430831615
538,,470.00065564063016
539,,497.2740992290661
540,,497.38600921951394
541,,478.2978875354967
542,,483.63802209206364
543,,499.0002524226564
544,,525.2530253281245
545,,537.6593615573398
546,,527.2374928389096
547,,503.07954280497756
548,,489.86683078126816
549,,477.9746162388038
550,,456.973225130513
551,,435.7029729132445
552,,416.1391918318253
553,,399.6709826172255
554,,388.340734964997
555,,380.890825629163
556,,376.94491796080035
557,,379.5483669364692
558,,387.125463294852
559,,406.19404403930565
560,,430.40356280910123
561,,446.30969995140765
562,,459.6936203681183
563,,485.53015779244276
564,,484.52950749293404
565,,471.0780044860633
566,,474.10065113278625
567,,489.6061030502797
568,,515.07027730725
569,,526.0553531920141
570,,523.21466563705
571,,497.4363432790434
572,,482.65568264949127
573,,469.82107322667133
574,,453.8160988831411
575,,432.1114814109854
576,,409.72036928745246
577,,391.7278329697539
578,,380.8929028646851
579,,373.9394195409975
580,,369.6625251785865
581,,373.4292396374515
582,,380.0172301574657
583,,398.0870942537287
584,,413.02006376397406
585,,427.750236697989
586,,443.0472684694323
587,,466.95228156283486
588,,469.21444560142174
589,,458.52878224668166
590,,466.5714444482767
591,,478.7357939144301
592,,503.4991155246641
593,,517.8062446481113
594,,508.90054187682654
595,,491.48426498492296
596,,479.1464221824601
597,,468.7736939830661
598,,454.16153916706077
599,,431.04709582836125
600,,408.4892112463393
601,,394.30931590485375
602,,384.88915616555164
603,,376.0822712624513
604,,374.00630176002613
605,,374.7897710172755
606,,380.97122333771614
607,,399.27188877822624
608,,412.817095180824
609,,426.1072738798834
610,,445.03511164698233
611,,470.94267696845
612,,469.7667612892506
613,,463.47996117680293
614,,467.0883625342547
615,,480.00108314225196
616,,505.5950528859705
617,,524.5892213047028
618,,514.8013043755346
619,,489.9374696951015
620,,476.47656945167506
621,,470.9711897856389
622,,456.36713074109156
623,,434.5634480554103
624,,411.91514829310114
625,,394.24448467850164
626,,383.054893574444
627,,377.32586249775767
628,,373.79699082852636
629,,376.12243549778594
630,,384.14019851105564
631,,400.37192020410737
632,,419.53872704169913
633,,432.73284203589174
634,,446.29418203192245
635,,469.7681432291943
636,,468.303756322953
637,,456.3449899842221
638,,458.3082587373424
639,,470.3082479596566
640,,499.3189395943645
641,,519.6575957119253
642,,511.5341333360723
643,,487.09737140241396
644,,477.37121920600975
645,,468.31306616834337
646,,452.69485541924297
647,,432.5678277657712
648,,409.242400651109
649,,392.8705402257581
650,,385.11957330013723
651,,375.95734189262333
652,,371.6685193826785
653,,376.7784027227681
654,,386.7284152965239
655,,409.1461893206529
656,,435.94378856423435
657,,449.30114513401116
658,,461.25818197144486
659,,490.28477800085454
660,,487.0743681146405
661,,470.38791468876553
662,,471.31294639839837
663,,488.9441684781791
664,,516.3542568369633
665,,536.9907827850409
666,,532.6402733123373
667,,502.5727824971863
668,,491.03472692299994
669,,478.20914338612573
670,,461.84196556866766
671,,434.31995218871094
672,,412.6988733300535
673,,392.63889258927327
674,,384.2808807023693
675,,378.1292820847109
676,,374.47354424377033
677,,377.84014602416636
678,,390.0368709479785
679,,411.13933710027743
680,,441.3421763013217
681,,453.92291868639427
682,,465.93535934565284
683,,493.3628235387724
684,,487.8347178676172
685,,469.9996995526568
686,,472.82987870331107
687,,485.62145794130885
688,,512.5477414467297
689,,534.6024289528415
690,,523.7618089999164
691,,499.8340185542316
692,,487.90703640386334
693,,474.31193130254144
694,,456.24219305888454
695,,430.6449540056768
696,,406.39570953200354
697,,390.3060867899821
698,,379.5695750696882
699,,374.2758230772936
700,,369.42010203672413
701,,373.14642230916155
702,,383.6143321629008
703,,406.29681679297767
704,,434.6090886250084
705,,448.9937543470207
706,,462.27701988522915
707,,491.1864068624955
708,,487.86352614223586
709,,472.79307256626373
710,,476.3028737029769
711,,489.86324015678525
712,,512.9790069630561
713,,529.4377188687314
714,,523.8812081059245
715,,501.3842645681062
716,,489.17632515247675
717,,473.83198990506395
718,,458.4782754395598
719,,433.89076855292006
720,,413.2857466009605
721,,394.7036358927129
722,,386.5956910022669
723,,377.9754543044249
724,,372.9794318713382
725,,375.68904354732086
726,,385.9966546439169
727,,402.5142337465693
728,,424.0895772143969
729,,442.41289059305615
730,,454.56122146235464
731,,480.53062449084916
732,,483.6515354900563
733,,469.2281874325847
734,,473.7752717762384
735,,483.3358839746468
736,,507.0106867134212
737,,526.0347919225527
738,,521.4821276007513
739,,502.5631879465407
740,,489.84730682707414
741,,479.001086185664
742,,463.12551506024573
743,,438.6509459740901
744,,415.9102760427991
745,,398.31779961565246
746,,389.69273264121506
747,,381.81006464430686
748,,377.09716086010826
749,,379.0341046311976
750,,387.0392683849844
751,,399.12026521971353
752,,416.2821955983084
753,,430.8235828761338
754,,447.726110903995
755,,474.610428536722
756,,478.46860111815846
757,,467.9650497828616
758,,467.0002719849217
759,,480.1846252890978
760,,503.99416854699973
761,,522.9836145359633
762,,516.2155773504624
763,,498.03115621543077
764,,486.81268864248443
765,,475.4237035382877
766,,463.0589965434828
767,,442.52870215241614
768,,421.48594396128584
769,,403.8503841568029
770,,393.5471606732965
771,,385.5586748890058
772,,383.18866622462014
773,,382.5705173800346
774,,389.0858219260592
775,,403.2265966883476
776,,421.07431500968244
777,,434.52934805078377
778,,448.91076587112815
779,,475.831071034172
780,,475.8055886335404
781,,469.69028479509217
782,,469.59611870126366
783,,477.16796779517756
784,,502.04107580055336
785,,526.723156090691
786,,518.0368365808055
787,,500.26352666424503
788,,485.03800620079164
789,,476.0815258577065
790,,461.3043347445891
791,,438.630125844901
792,,419.1098427917953
793,,402.9176555832713
794,,391.81007903892083
795,,384.50253934817977
796,,381.6396249924749
797,,383.21106177967215
798,,391.59504372839166
799,,407.0575486998627
800,,427.7550003182423
801,,445.6026806152916
802,,461.02027132756155
803,,485.8096178824425
804,,484.9483549709134
805,,467.51525588170483
806,,468.54174953173924
807,,479.22213045541633
808,,503.9228843148789
809,,530.637553033179
810,,524.4969416020622
811,,504.38802706872514
812,,492.89543079177605
813,,481.2187932741509
814,,464.9128552385207
815,,438.0928286913485
816,,415.1871439862234
817,,399.48800612844707
818,,389.4583708238207
819,,383.367465022148
820,,379.56623061275366
821,,384.42013662404867
822,,397.0522900123309
823,,418.7601598150699
824,,446.48171254259944
825,,462.8840356516436
826,,476.0787353754756
827,,505.31573179299767
828,,499.55579507700327
829,,480.7265967716455
830,,481.6112978911958
831,,494.5297074250377
832,,518.7860224981472
833,,544.9607051786301
834,,540.6253958795392
835,,515.6740387750765
836,,500.5420087707014
837,,486.1166644826898
838,,467.9375253150162
839,,442.1018481044656
840,,419.8909272497661
841,,400.47743862005086
842,,391.109354876385
843,,385.80383094811964
844,,381.97446505628494
845,,384.29808324346664
846,,395.7321872116988
847,,418.69738876711466
848,,445.26042308917124
849,,462.191102147524
850,,473.5411403257609
851,,506.88789423892314
852,,501.22333917778167
853,,484.03163437348564
854,,484.440459528512
855,,494.43033196209336
856,,518.3654405227039
857,,542.657346559922
858,,536.712758131603
859,,512.7671182482918
860,,498.55099067691407
861,,485.6479406014678
862,,469.4773551125742
863,,443.19741501241697
864,,418.5921699229127
865,,403.97664138077727
866,,392.40377154921754
867,,387.555049886786
868,,382.89704843927603
869,,386.13188335975804
870,,400.1985306848412
871,,418.48855953382616
872,,446.37246972924817
873,,463.26370949144257
874,,476.7077482476538
875,,503.47981329403
876,,499.6715016917748
877,,482.9737237466025
878,,484.93417736911584
879,,494.5793341656157
880,,518.8122367225461
881,,541.4677891603685
882,,542.1902163281977
883,,514.0554496318688
884,,494.71919944819035
885,,482.6178454375325
886,,466.638428036527
887,,441.57216023483977
888,,419.1681914379132
889,,402.8729248435904
890,,391.9530552759462
891,,386.8827173172166
892,,383.70401458502073
893,,385.5636406966604
894,,394.2299621947692
895,,410.9953525437648
896,,431.9776473862186
897,,450.2488100409042
898,,468.31212331877765
899,,493.3768005396822
900,,493.45033129317244
901,,476.6098799857297
902,,479.4365022922215
903,,485.05634351580557
904,,512.8729296209468
905,,537.9241761140961
906,,531.0582139680545
907,,508.62597965661513
908,,495.04715162014196
909,,484.90744625915914
910,,469.13423044966197
911,,445.0804047794176
912,,421.81266361250914
913,,405.1124931736781
914,,393.85228727768947
915,,386.11736228240443
916,,382.602000479176
917,,382.8299042000561
918,,392.0208539065501
919,,403.74190666013243
920,,417.653528152969
921,,440.35452268617803
922,,453.13374384137177
923,,482.0205897851449
924,,477.6877738512611
925,,464.7167420962378
926,,467.1029193415553
927,,476.76632676374413
928,,493.35417192279647
929,,521.0250728623081
930,,517.7124035688421
931,,499.5395294179536
932,,486.8749617855444
933,,476.09489680802284
934,,462.0216571571626
935,,439.7292990523635
936,,416.97944543281767
937,,401.2420982358184
938,,392.0424631964145
939,,383.7917073442511
940,,380.0889151446922
941,,380.8894586800321
942,,387.32147320540173
943,,398.3329943007152
944,,410.8102030866681
945,,431.7314087976471
946,,447.00032646858847
947,,475.48697703545633
948,,475.6736646347399
949,,465.0713008762503
950,,464.8292195576565
951,,469.23041317863107
952,,486.4916835066416
953,,512.8116189837101
954,,510.12928530386444
955,,490.1093469164328
956,,476.1287263357313
957,,462.4198654067443
958,,448.11926695546174
959,,425.9114001488093
960,,403.2749861741305
961,,387.67898180336397
962,,378.69557364512826
963,,371.77917874845326
964,,368.94664400406486
965,,371.3075165495201
966,,379.8263677257085
967,,394.28993136727934
968,,412.21686136367776
969,,434.07364619447407
970,,447.9144312461736
971,,475.75327692444426
972,,470.81138687444314
973,,456.6252911194147
974,,459.6250396116544
975,,466.5961046847107
976,,487.7178225334711
977,,516.7626596475452
978,,518.4131132231036
979,,497.6207750405503
980,,485.23257432786914
981,,473.90619092690207
982,,460.3720744141613
983,,432.1612292578337
984,,408.5926795396279
985,,390.82847046985734
986,,384.54221857848415
987,,376.09903834889246
988,,373.0065093629332
989,,378.21396975825155
990,,391.0358629635197
991,,411.31384425743613
992,,438.03451757038204
993,,453.792997300152
994,,464.8921032357032
995,,494.26022642860033
996,,490.2993507190397
997,,471.496288920238
998,,471.45774363653373
999,,483.77546577564834
1000,,503.6181720390777
1001,,536.765349832041
1002,,536.5729476002316
1003,,514.6174436720385
1004,,503.2185302653685
1005,,486.83952787090874
1006,,468.90011728832525
1007,,441.7250805944366
1008,,416.85551567845346
1009,,398.1324950531722
1010,,388.9013972699137
1011,,382.5935623085531
1012,,379.6094163666011
1013,,380.9591727545975
1014,,395.39194157128543
1015,,415.85465503099397
1016,,446.0677330292995
1017,,462.92328198958984
1018,,471.73088426836705
1019,,499.2475472746648
1020,,491.48044180332084
1021,,472.9074890770485
1022,,471.3359433886001
1023,,479.49423085840874
1024,,498.4968138056788
1025,,530.6365519810644
1026,,534.867545617628
1027,,510.9687874473978
1028,,493.68482681512256
1029,,482.89916736075133
1030,,464.8713754854068
1031,,438.40754588239844
1032,,413.04197071120973
1033,,396.4216983777079
1034,,384.22095496454256
1035,,377.2310878586386
1036,,373.6155470737498
1037,,377.87740618197176
1038,,390.45387109417993
1039,,406.1888600938874
1040,,435.4306662407026
1041,,454.04383310309373
1042,,466.35649125846106
1043,,494.6182268425396
1044,,486.1445523418195
1045,,467.21967491892315
1046,,468.8824123572185
1047,,479.2618396482919
1048,,493.5916092386337
1049,,522.794086608316
1050,,529.3660324099898
1051,,503.89338481449676
1052,,489.1629620110085
1053,,477.66541116751677
1054,,460.85704671359207
1055,,434.07318294495485
1056,,411.4836334454954
1057,,395.04407905728317
1058,,386.94379558555164
1059,,379.0804527060928
1060,,373.63948989183547
1061,,376.15558957947843
1062,,384.0665719917328
1063,,395.59460944651204
1064,,419.286328348946
1065,,437.8627533993881
1066,,452.96524550499936
1067,,479.0204205681194
1068,,478.285720619576
1069,,463.99455383528436
1070,,467.69723300937176
1071,,470.38656531742004
1072,,484.070162994824
1073,,511.548110196894
1074,,517.0259323737557
1075,,496.0395480150621
1076,,479.87347464844925
1077,,467.0850869158355
1078,,454.7831624169552
1079,,432.59493289697014
1080,,411.07851414564925
1081,,393.84481006165856
1082,,383.29511842836234
1083,,376.0263931201735
1084,,373.06329195771775
1085,,373.8960302967104
1086,,382.6050130125644
1087,,388.5280518999497
1088,,405.57786247383115
1089,,423.2923085775913
1090,,437.7795029054212
1091,,466.33060771614834
1092,,468.93720800721195
1093,,454.6681108740684
1094,,455.6356407019251
1095,,461.12312886386843
1096,,476.19077079072133
1097,,507.3076413040591
1098,,506.2144332491956
1099,,486.6736825470834
1100,,476.12743320132137
1101,,465.3147182836028
1102,,450.7525680284161
1103,,427.4880941360653
1104,,407.1198209385623
1105,,392.4201374314369
1106,,381.90122454873085
1107,,375.8416639679818
1108,,371.3547339146969
1109,,373.70277369022773
1110,,379.7926162473681
1111,,387.4122181985209
1112,,402.5349085314042
1113,,420.81236282657613
1114,,437.3843265990951
1115,,460.4958464887084
1116,,462.442144523925
1117,,450.38169566544826
1118,,450.4310311891164
1119,,456.8034051440476
1120,,472.9612167521036
1121,,505.87395039234644
1122,,507.7172638706729
1123,,487.205351190851
1124,,472.60970926217607
1125,,466.5761971005841
1126,,449.3447182975524
1127,,428.01113381852406
1128,,405.68350883636606
1129,,391.2157098660925
1130,,380.98630521032766
1131,,374.85900351564277
1132,,370.85576421636733
1133,,373.3468518986213
1134,,383.1196145307044
1135,,393.45861474629373
1136,,416.4804645458602
1137,,432.88101526451925
1138,,444.49019062219236
1139,,469.6086293410783
1140,,468.7363154160426
1141,,456.1624678333255
1142,,455.4383025163373
1143,,462.7033615462482
1144,,477.7442298240385
1145,,510.7766637251661
1146,,515.5792574830214
1147,,491.57340565799956
1148,,480.9326022928434
1149,,467.17537136153373
1150,,453.17315443991396
1151,,426.7244116702387
1152,,401.34075029008966
1153,,385.44293615694426
1154,,378.16340133707615
1155,,372.81372414274045
1156,,368.1013782292972
1157,,372.195101594912
1158,,384.0746366921401
1159,,401.0400098893655
1160,,430.733830793702
1161,,446.6547568945279
1162,,460.5954730257439
1163,,486.7016875459436
1164,,479.5442324752077
1165,,462.77786318850957
1166,,466.2921157383453
1167,,473.12033423716093
1168,,486.6253152809897
1169,,520.2054481208489
1170,,529.7387498185244
1171,,504.29226653658816
1172,,488.7385896952838
1173,,476.24145209102653
1174,,457.20886108731014
1175,,430.9344608425717
1176,,405.5629408916288
1177,,387.9853689849
1178,,380.0762792099209
1179,,374.0384790354692
1180,,370.2042300063529
1181,,374.6913724250214
1182,,386.54370865746125
1183,,405.0394623070591
1184,,432.84513890607565
1185,,449.9691395020114
1186,,462.1635514214986
1187,,489.84044177682085
1188,,486.06863363531573
1189,,466.0628413721171
1190,,466.98687728258847
1191,,473.5876179600282
1192,,487.65925844520973
1193,,521.269681385636
1194,,527.1971194008878
1195,,502.5134009304797
1196,,485.27226577944185
1197,,472.3806877646561
1198,,455.28748916370336
1199,,428.31645208585036
1200,,407.3690277839914
1201,,389.80946564459396
1202,,383.34193241229934
1203,,374.1823670751386
1204,,369.83106679892455
1205,,374.6725593858189
1206,,385.4641111581062
1207,,400.75231330620517
1208,,430.2726984942606
1209,,445.1047477908773
1210,,457.2732818652032
1211,,489.4942726138777
1212,,487.82329283359024
1213,,468.2052660826542
1214,,464.3684628672097
1215,,472.6034408058716
1216,,485.0353436747684
1217,,513.9481456789908
1218,,522.4388809314195
1219,,502.6118233443528
1220,,483.91656043663966
1221,,472.0392497798192
1222,,454.13731642260404
1223,,429.06856702583934
1224,,408.65400735266394
1225,,392.72118152839784
1226,,382.80100443178566
1227,,375.29094356965027
1228,,372.3685630737078
1229,,373.3533063347333
1230,,384.0645604527462
1231,,394.71637296713084
1232,,419.02488654421666
1233,,437.47296954355244
1234,,451.6461091581215
1235,,477.0289416159544
1236,,474.58926846803905
1237,,463.5930626060909
1238,,465.7629896545609
1239,,472.15548437329693
1240,,481.34537550158825
1241,,508.9081267956138
1242,,517.1207600556751
1243,,495.9547708733691
1244,,475.76596782275453
1245,,461.7559480909913
1246,,448.9587921661536
1247,,428.54822762449436
1248,,406.9266602168602
1249,,391.54110034681673
1250,,382.27592398826187
1251,,375.27726582431046
1252,,370.20132701740357
1253,,371.4517842906845
